ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USC00200230,1932,12,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1932,12,WT08,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,1,TMAX,-17,,,0,17,,,0,39,,,0,61,,,0,44,,,0,78,,,0,78,,,0,39,,,0,28,,,0,72,,,0,72,,,0,-33,,,0,33,,,0,33,,,0,94,,,0,89,,,0,83,,,0,22,,,0,122,,,0,33,,,0,72,,,0,139,,,0,83,,,0,56,,,0,44,,,0,22,,,0,22,,,0,-17,,,0,-17,,,0,-6,,,0,17,,,0
USC00200230,1933,1,TMIN,-133,,,0,-33,,,0,-22,,,0,22,,,0,-33,,,0,-28,,,0,-11,,,0,-33,,,0,-28,,,0,-33,,,0,-67,,,0,-117,,,0,-50,,,0,-39,,,0,-44,,,0,-6,,,0,0,,,0,-33,,,0,6,,,0,-28,,,0,0,,,0,44,,,0,33,,,0,-33,,,0,-11,,,0,0,,,0,-28,,,0,-67,,,0,-100,,,0,-89,,,0,-17,,,0
USC00200230,1933,1,TOBS,-28,,,0,0,,,0,33,,,0,28,,,0,11,,,0,50,,,0,-11,,,0,28,,,0,-28,,,0,50,,,0,-67,,,0,-39,,,0,11,,,0,-11,,,0,50,,,0,17,,,0,0,,,0,11,,,0,17,,,0,6,,,0,61,,,0,83,,,0,44,,,0,17,,,0,22,,,0,11,,,0,-28,,,0,-67,,,0,-44,,,0,-6,,,0,11,,,0
USC00200230,1933,1,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,150,,,0,0,,,0,0,T,,0,51,,,0,0,,,0,0,,,0,10,,,0,3,,,0,15,,,0,0,T,,0,0,,,0,3,,,0,0,T,,0
USC00200230,1933,1,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,15,,,0,0,T,,0,0,,,0,8,,,0,0,T,,0
USC00200230,1933,1,SNWD,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,T,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,25,,,0,25,,,0,0,,,0,0,,,0,0,T,,0
USC00200230,1933,2,TMAX,100,,,0,33,,,0,17,,,0,6,,,0,-67,,,0,11,,,0,11,,,0,-61,,,0,-150,,,0,-89,,,0,-78,,,0,-50,,,0,-9999,,,,17,,,0,-28,,,0,28,,,0,17,,,0,33,,,0,-9999,,,,72,,,0,-9999,,,,128,,,0,100,,,0,94,,,0,72,,,0,22,,,0,56,,,0,89,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,2,TMIN,0,,,0,-22,,,0,-39,,,0,-100,,,0,-156,,,0,-122,,,0,-67,,,0,-178,,,0,-244,,,0,-250,,,0,-144,,,0,-206,,,0,-9999,,,,-28,,,0,-89,,,0,-89,,,0,-61,,,0,-56,,,0,-9999,,,,0,,,0,-9999,,,,-44,,,0,28,,,0,11,,,0,6,,,0,-28,,,0,-56,,,0,-17,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,2,TOBS,33,,,0,-22,,,0,0,,,0,-100,,,0,-111,,,0,11,,,0,-67,,,0,-161,,,0,-244,,,0,-89,,,0,-144,,,0,-67,,,0,-9999,,,,-28,,,0,-61,,,0,17,,,0,-11,,,0,0,,,0,-9999,,,,22,,,0,-9999,,,,-9999,,,,61,,,0,33,,,0,22,,,0,-11,,,0,22,,,0,61,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,2,PRCP,71,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,114,,,0,0,T,,0,0,T,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,58,,,0,-9999,,,,0,T,,0,0,,,0,0,,,0,191,,,0,0,T,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,2,SNOW,0,,,0,0,T,,0,0,T,,0,10,,,0,8,,,0,0,,,0,114,,,0,0,T,,0,0,T,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,13,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,2,SNWD,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,127,,,0,102,,,0,51,,,0,51,,,0,51,,,0,51,,,0,51,,,0,51,,,0,25,,,0,25,,,0,25,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,-9999,,,,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,2,WT01,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,2,WT06,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,3,TMAX,67,,,0,28,,,0,28,,,0,6,,,0,44,,,0,50,,,0,83,,,0,89,,,0,6,,,0,-78,,,0,-17,,,0,100,,,0,94,,,0,100,,,0,39,,,0,56,,,0,150,,,0,67,,,0,-6,,,0,28,,,0,28,,,0,0,,,0,-6,,,0,39,,,0,6,,,0,56,,,0,78,,,0,61,,,0,78,,,0,-9999,,,,144,,,0
USC00200230,1933,3,TMIN,-17,,,0,-28,,,0,0,,,0,-17,,,0,-22,,,0,-56,,,0,-6,,,0,-11,,,0,-94,,,0,-144,,,0,-133,,,0,-44,,,0,44,,,0,39,,,0,-33,,,0,-72,,,0,6,,,0,-11,,,0,-22,,,0,-11,,,0,-11,,,0,-22,,,0,-33,,,0,-50,,,0,-28,,,0,-22,,,0,-11,,,0,-28,,,0,-44,,,0,-9999,,,,50,,,0
USC00200230,1933,3,TOBS,-6,,,0,17,,,0,6,,,0,-17,,,0,11,,,0,22,,,0,33,,,0,0,,,0,-94,,,0,-100,,,0,-9999,,,,94,,,0,56,,,0,39,,,0,-33,,,0,28,,,0,67,,,0,-11,,,0,-11,,,0,28,,,0,-9999,,,,-17,,,0,-17,,,0,-11,,,0,0,,,0,28,,,0,61,,,0,22,,,0,33,,,0,50,,,0,133,,,0
USC00200230,1933,3,PRCP,0,T,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,5,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,79,,,0,76,,,0,0,T,,0,0,,,0,0,,,0,3,,,0,10,,,0,84,,,0,3,,,0,0,T,,0,0,T,,0,0,,,0,74,,,0,0,T,,0,5,,,0,0,,,0,0,,,0,10,,,0,38,,,0
USC00200230,1933,3,SNOW,0,T,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,5,,,0,0,T,,0,0,T,,0,0,,,0,127,,,0,0,T,,0,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1933,3,SNWD,0,T,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,127,,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0
USC00200230,1933,3,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,
USC00200230,1933,3,WT08,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,
USC00200230,1933,4,TMAX,133,,,0,117,,,0,94,,,0,94,,,0,111,,,0,117,,,0,61,,,0,94,,,0,111,,,0,172,,,0,122,,,0,133,,,0,156,,,0,128,,,0,94,,,0,117,,,0,167,,,0,111,,,0,139,,,0,150,,,0,200,,,0,139,,,0,150,,,0,200,,,0,172,,,0,72,,,0,117,,,0,206,,,0,228,,,0,239,,,0,-9999,,,
USC00200230,1933,4,TMIN,61,,,0,50,,,0,17,,,0,0,,,0,28,,,0,56,,,0,6,,,0,-6,,,0,11,,,0,28,,,0,39,,,0,0,,,0,33,,,0,89,,,0,28,,,0,56,,,0,100,,,0,67,,,0,78,,,0,83,,,0,44,,,0,-6,,,0,-22,,,0,61,,,0,56,,,0,-33,,,0,-22,,,0,39,,,0,72,,,0,111,,,0,-9999,,,
USC00200230,1933,4,TOBS,78,,,0,67,,,0,56,,,0,72,,,0,89,,,0,61,,,0,6,,,0,67,,,0,94,,,0,122,,,0,56,,,0,100,,,0,128,,,0,94,,,0,78,,,0,106,,,0,100,,,0,89,,,0,117,,,0,128,,,0,139,,,0,50,,,0,122,,,0,172,,,0,67,,,0,39,,,0,100,,,0,172,,,0,183,,,0,128,,,0,-9999,,,
USC00200230,1933,4,PRCP,391,,,0,33,,,0,0,T,,0,0,,,0,0,T,,0,127,,,0,5,,,0,0,,,0,5,,,0,0,,,0,69,,,0,0,T,,0,0,,,0,25,,,0,3,,,0,53,,,0,20,,,0,3,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,5,,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,282,,,0,-9999,,,
USC00200230,1933,4,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1933,4,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1933,4,WT01,1,,,0,1,,,0,1,,,0,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,4,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,
USC00200230,1933,5,TMAX,244,,,0,222,,,0,172,,,0,133,,,0,117,,,0,144,,,0,150,,,0,117,,,0,94,,,0,161,,,0,144,,,0,250,,,0,228,,,0,-9999,,,,183,,,0,194,,,0,-9999,,,,233,,,0,233,,,0,-9999,,,,222,,,0,228,,,0,261,,,0,300,,,0,289,,,0,267,,,0,-9999,,,,239,,,0,228,,,0,189,,,0,206,,,0
USC00200230,1933,5,TMIN,133,,,0,128,,,0,33,,,0,11,,,0,28,,,0,67,,,0,-9999,,,,39,,,0,50,,,0,44,,,0,89,,,0,106,,,0,183,,,0,100,,,0,83,,,0,106,,,0,94,,,0,111,,,0,-9999,,,,-9999,,,,106,,,0,94,,,0,100,,,0,167,,,0,178,,,0,161,,,0,139,,,0,139,,,0,161,,,0,144,,,0,94,,,0
USC00200230,1933,5,TOBS,222,,,0,172,,,0,83,,,0,100,,,0,72,,,0,111,,,0,117,,,0,61,,,0,72,,,0,128,,,0,122,,,0,222,,,0,183,,,0,183,,,0,133,,,0,178,,,0,-9999,,,,211,,,0,228,,,0,-9999,,,,194,,,0,189,,,0,217,,,0,256,,,0,272,,,0,211,,,0,200,,,0,217,,,0,189,,,0,-9999,,,,183,,,0
USC00200230,1933,5,PRCP,312,,,0,99,,,0,0,,,0,0,,,0,79,,,0,48,,,0,0,,,0,74,,,0,53,,,0,0,,,0,0,T,,0,3,,,0,0,T,,0,0,,,0,8,,,0,71,,,0,0,,,0,0,,,0,0,T,,0,13,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,229,,,0,86,,,0,5,,,0,25,,,0,0,T,,0,0,,,0
USC00200230,1933,5,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1933,5,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1933,5,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,5,WT03,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,6,TMAX,261,,,0,294,,,0,311,,,0,294,,,0,289,,,0,317,,,0,344,,,0,356,,,0,317,,,0,333,,,0,350,,,0,289,,,0,183,,,0,194,,,0,178,,,0,244,,,0,244,,,0,278,,,0,339,,,0,344,,,0,350,,,0,306,,,0,-9999,,,,322,,,0,317,,,0,333,,,0,361,,,0,367,,,0,350,,,0,300,,,0,-9999,,,
USC00200230,1933,6,TMIN,89,,,0,128,,,0,189,,,0,144,,,0,172,,,0,183,,,0,217,,,0,211,,,0,217,,,0,167,,,0,206,,,0,161,,,0,67,,,0,56,,,0,78,,,0,150,,,0,139,,,0,78,,,0,144,,,0,194,,,0,217,,,0,161,,,0,139,,,0,156,,,0,194,,,0,200,,,0,206,,,0,244,,,0,200,,,0,211,,,0,-9999,,,
USC00200230,1933,6,TOBS,239,,,0,267,,,0,239,,,0,267,,,0,267,,,0,289,,,0,328,,,0,322,,,0,272,,,0,278,,,0,289,,,0,183,,,0,150,,,0,178,,,0,178,,,0,222,,,0,211,,,0,233,,,0,311,,,0,317,,,0,233,,,0,244,,,0,250,,,0,272,,,0,222,,,0,311,,,0,328,,,0,261,,,0,283,,,0,289,,,0,-9999,,,
USC00200230,1933,6,PRCP,0,,,0,0,,,0,0,T,,0,0,T,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,28,,,0,127,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,3,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,465,,,0,-9999,,,
USC00200230,1933,6,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1933,6,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1933,6,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,-9999,,,
USC00200230,1933,6,WT08,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,7,TMAX,322,,,0,294,,,0,239,,,0,267,,,0,283,,,0,294,,,0,322,,,0,300,,,0,278,,,0,289,,,0,256,,,0,289,,,0,306,,,0,311,,,0,289,,,0,250,,,0,272,,,0,311,,,0,322,,,0,339,,,0,344,,,0,361,,,0,372,,,0,244,,,0,272,,,0,278,,,0,306,,,0,317,,,0,333,,,0,356,,,0,344,,,0
USC00200230,1933,7,TMIN,228,,,0,167,,,0,128,,,0,139,,,0,128,,,0,150,,,0,178,,,0,200,,,0,161,,,0,156,,,0,139,,,0,144,,,0,150,,,0,183,,,0,178,,,0,150,,,0,122,,,0,144,,,0,178,,,0,189,,,0,217,,,0,200,,,0,211,,,0,178,,,0,122,,,0,139,,,0,156,,,0,189,,,0,206,,,0,233,,,0,233,,,0
USC00200230,1933,7,TOBS,294,,,0,183,,,0,222,,,0,228,,,0,256,,,0,272,,,0,289,,,0,256,,,0,256,,,0,256,,,0,233,,,0,250,,,0,272,,,0,267,,,0,250,,,0,217,,,0,250,,,0,256,,,0,289,,,0,306,,,0,250,,,0,328,,,0,222,,,0,217,,,0,244,,,0,239,,,0,278,,,0,294,,,0,311,,,0,322,,,0,294,,,0
USC00200230,1933,7,PRCP,0,,,0,244,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,79,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,41,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,5,,,0,0,,,0,104,,,0,99,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1933,7,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1933,7,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1933,7,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1933,7,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,
USC00200230,1933,7,WT08,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0
USC00200230,1933,8,TMAX,322,,,0,300,,,0,244,,,0,261,,,0,272,,,0,272,,,0,283,,,0,289,,,0,261,,,0,261,,,0,289,,,0,300,,,0,278,,,0,261,,,0,278,,,0,300,,,0,289,,,0,250,,,0,250,,,0,256,,,0,278,,,0,278,,,0,261,,,0,306,,,0,322,,,0,311,,,0,267,,,0,278,,,0,267,,,0,261,,,0,278,,,0
USC00200230,1933,8,TMIN,250,,,0,156,,,0,144,,,0,117,,,0,133,,,0,144,,,0,167,,,0,211,,,0,144,,,0,178,,,0,178,,,0,183,,,0,167,,,0,117,,,0,117,,,0,144,,,0,161,,,0,156,,,0,106,,,0,111,,,0,156,,,0,167,,,0,156,,,0,172,,,0,172,,,0,183,,,0,156,,,0,156,,,0,117,,,0,144,,,0,156,,,0
USC00200230,1933,8,TOBS,278,,,0,244,,,0,178,,,0,228,,,0,244,,,0,250,,,0,239,,,0,217,,,0,206,,,0,239,,,0,233,,,0,278,,,0,222,,,0,228,,,0,250,,,0,261,,,0,250,,,0,211,,,0,211,,,0,222,,,0,239,,,0,244,,,0,233,,,0,272,,,0,256,,,0,267,,,0,217,,,0,233,,,0,222,,,0,217,,,0,222,,,0
USC00200230,1933,8,PRCP,0,T,,0,0,,,0,-9999,,,,0,,,0,0,,,0,0,,,0,8,,,0,0,T,,0,0,,,0,0,,,0,10,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,3,,,0,8,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,20,,,0,0,,,0,0,,,0,0,,,0
